purchase_id,student_id,subscription_id,subscription,refunds,price,refund_id,refunded_date,first_purchase_date,current_purchase_date,revenue_type,student_country
22624,292426,10262,annual,net revenue,179.12,NULL,NULL,9/28/2022 13:11,9/28/2022 13:11,new,CH
22625,292428,10263,annual,net revenue,188.15,NULL,NULL,9/28/2022 13:20,9/28/2022 13:20,new,SE
22626,292431,10264,annual,net revenue,150.18,NULL,NULL,9/28/2022 13:52,9/28/2022 13:52,new,US
22627,174830,10265,annual,net revenue,149.99,NULL,NULL,9/28/2022 13:56,9/28/2022 13:56,new,EG
22628,287820,10266,annual,net revenue,149.78,NULL,NULL,9/28/2022 13:59,9/28/2022 13:59,new,GB
22629,230669,10267,annual,net revenue,149.99,NULL,NULL,9/28/2022 14:45,9/28/2022 14:45,new,US
22630,285776,10268,annual,net revenue,149.99,NULL,NULL,9/28/2022 14:48,9/28/2022 14:48,new,BW
22632,291589,10269,annual,net revenue,149.99,NULL,NULL,9/28/2022 15:15,9/28/2022 15:15,new,BR
22633,292453,10270,annual,net revenue,149.99,NULL,NULL,9/28/2022 16:52,9/28/2022 16:52,new,US
22634,281076,10271,annual,net revenue,149.99,NULL,NULL,9/28/2022 17:18,9/28/2022 17:18,new,CN
22635,269110,10272,annual,net revenue,149.43,NULL,NULL,9/28/2022 17:22,9/28/2022 17:22,new,CA
22636,292456,10273,annual,net revenue,149.99,NULL,NULL,9/28/2022 17:22,9/28/2022 17:22,new,US
22637,282373,10274,annual,net revenue,149.99,NULL,NULL,9/28/2022 17:32,9/28/2022 17:32,new,US
22638,279229,10275,annual,net revenue,178.03,NULL,NULL,9/28/2022 18:00,9/28/2022 18:00,new,DE
22639,292462,10276,annual,net revenue,178.03,NULL,NULL,9/28/2022 18:10,9/28/2022 18:10,new,DE
22640,222065,10277,annual,net revenue,178.03,NULL,NULL,9/28/2022 18:33,9/28/2022 18:33,new,DE
22641,281609,9438,monthly,refund,34.04,728963176,9/29/2022 11:41,7/15/2022 18:02,9/28/2022 18:41,recurring,GB
22642,291606,10278,annual,net revenue,179.59,NULL,NULL,9/28/2022 18:55,9/28/2022 18:55,new,BG
22643,277724,10279,annual,net revenue,149.99,NULL,NULL,9/28/2022 19:24,9/28/2022 19:24,new,AE
22644,122477,10280,annual,net revenue,149.99,NULL,NULL,9/28/2022 19:52,9/28/2022 19:52,new,US
22645,271715,10281,annual,refund,150.31,728963911,9/29/2022 11:46,9/28/2022 20:17,9/28/2022 20:17,new,CA
22646,287926,9904,monthly,net revenue,36,NULL,NULL,8/24/2022 20:42,9/28/2022 21:21,recurring,US
22647,266366,9282,monthly,net revenue,36,NULL,NULL,3/9/2022 23:11,9/28/2022 21:41,recurring,US
22648,291575,10282,annual,refund,149.99,733204484,10/4/2022 12:33,9/21/2022 16:30,9/28/2022 22:00,recurring,US
22649,291744,10283,annual,net revenue,180.93,NULL,NULL,9/28/2022 22:20,9/28/2022 22:20,new,NL
22650,292486,10284,annual,net revenue,149.99,NULL,NULL,9/29/2022 1:18,9/29/2022 1:18,new,US
22652,291976,10285,annual,net revenue,149.99,NULL,NULL,9/29/2022 3:20,9/29/2022 3:20,new,US
22653,284530,10286,annual,net revenue,149.99,NULL,NULL,9/29/2022 3:59,9/29/2022 3:59,new,US
22654,292496,10287,annual,net revenue,149.99,NULL,NULL,9/29/2022 4:29,9/29/2022 4:29,new,ZA
22655,292447,10288,monthly,net revenue,27,NULL,NULL,9/29/2022 4:30,9/29/2022 4:30,new,TH
22656,290458,10289,annual,net revenue,149.59,NULL,NULL,9/29/2022 5:46,9/29/2022 5:46,new,CA
22657,277403,9302,monthly,net revenue,36,NULL,NULL,6/29/2022 5:50,9/29/2022 6:00,recurring,LK
22658,280330,10290,annual,net revenue,187.95,NULL,NULL,9/29/2022 6:06,9/29/2022 6:06,new,SE
22659,271197,8609,annual,net revenue,150.73,NULL,NULL,4/25/2022 7:43,9/29/2022 6:40,recurring,ES
22660,292402,10291,annual,net revenue,149.99,NULL,NULL,9/29/2022 7:53,9/29/2022 7:53,new,US
22661,1669,1246,annual,net revenue,174.86,NULL,NULL,9/29/2020 0:00,9/29/2022 8:01,recurring,AU
22662,5070,1248,annual,net revenue,174,NULL,NULL,9/29/2020 0:00,9/29/2022 8:01,recurring,SA
22663,157502,5577,annual,net revenue,159.88,NULL,NULL,9/29/2021 17:49,9/29/2022 8:05,recurring,US
22664,171519,5574,annual,net revenue,154.52,NULL,NULL,9/29/2021 11:07,9/29/2022 8:10,recurring,NO
22665,171588,5570,annual,net revenue,164.23,NULL,NULL,9/29/2021 4:18,9/29/2022 8:10,recurring,US
22666,7359,5580,annual,refund,149.98,NULL,9/29/2022 12:20,9/29/2021 19:54,9/29/2022 8:11,recurring,US
22667,4577,5566,annual,refund,149.98,NULL,9/29/2022 14:57,9/29/2021 2:03,9/29/2022 8:12,recurring,US
22668,171564,5565,annual,net revenue,149.98,NULL,NULL,9/29/2021 2:01,9/29/2022 8:15,recurring,US
22669,222174,10292,annual,net revenue,149.99,NULL,NULL,9/29/2022 9:38,9/29/2022 9:38,new,MY
22670,143454,10293,monthly,net revenue,36,NULL,NULL,1/30/2021 2:26,9/29/2022 9:58,recurring,EG
22671,291412,10294,monthly,net revenue,36,NULL,NULL,9/29/2022 10:34,9/29/2022 10:34,new,PK
22672,231152,10295,annual,net revenue,149.99,NULL,NULL,9/29/2022 11:26,9/29/2022 11:26,new,AE
22673,292531,10296,annual,net revenue,149.99,NULL,NULL,9/29/2022 11:30,9/29/2022 11:30,new,AR
22674,292534,10297,annual,net revenue,178.16,NULL,NULL,9/29/2022 11:46,9/29/2022 11:46,new,DE
22675,245137,10298,annual,net revenue,149.99,NULL,NULL,9/29/2022 11:51,9/29/2022 11:51,new,US
22676,872,10299,annual,net revenue,118.01,NULL,NULL,11/25/2020 0:00,9/29/2022 12:08,recurring,CA
22677,292538,10300,annual,net revenue,150.04,NULL,NULL,9/29/2022 12:11,9/29/2022 12:11,new,GB
22678,292560,10301,annual,net revenue,184.23,NULL,NULL,9/29/2022 12:45,9/29/2022 12:45,new,IE
22679,290929,10302,annual,net revenue,178.24,NULL,NULL,9/29/2022 12:54,9/29/2022 12:54,new,RO
22680,292566,10303,annual,net revenue,149.99,NULL,NULL,9/29/2022 13:17,9/29/2022 13:17,new,US
22681,270607,10304,annual,net revenue,149.99,NULL,NULL,9/29/2022 13:23,9/29/2022 13:23,new,CO
22682,292572,10305,annual,net revenue,187.04,NULL,NULL,9/29/2022 14:26,9/29/2022 14:26,new,SE
22683,213211,10306,annual,net revenue,67,NULL,NULL,9/29/2022 14:32,9/29/2022 14:32,new,IN
22684,292491,10307,annual,net revenue,149.99,NULL,NULL,9/29/2022 14:35,9/29/2022 14:35,new,IN
22685,292574,10308,annual,net revenue,149.57,NULL,NULL,9/29/2022 14:36,9/29/2022 14:36,new,CA
22686,292573,10309,annual,net revenue,149.99,NULL,NULL,9/29/2022 14:43,9/29/2022 14:43,new,IN
22687,292576,10310,annual,net revenue,149.99,NULL,NULL,9/29/2022 14:54,9/29/2022 14:54,new,BR
22688,280373,10311,annual,net revenue,149.99,NULL,NULL,9/29/2022 14:57,9/29/2022 14:57,new,NZ
22689,292580,10312,annual,net revenue,149.99,NULL,NULL,9/29/2022 15:22,9/29/2022 15:22,new,US
22690,290465,10313,annual,net revenue,149.99,NULL,NULL,9/29/2022 15:38,9/29/2022 15:38,new,US
22691,292578,10314,annual,net revenue,149.99,NULL,NULL,9/29/2022 15:39,9/29/2022 15:39,new,US
22692,292585,10315,annual,net revenue,182.07,NULL,NULL,9/29/2022 15:59,9/29/2022 15:59,new,ES
22694,232527,10316,annual,net revenue,149.99,NULL,NULL,9/29/2022 16:37,9/29/2022 16:37,new,EG
22695,292588,10317,annual,net revenue,149.99,NULL,NULL,9/29/2022 17:19,9/29/2022 17:19,new,SG
22696,292589,10318,annual,net revenue,149.98,NULL,NULL,9/29/2022 17:27,9/29/2022 17:27,new,IN
22698,292593,10319,monthly,net revenue,42.93,NULL,NULL,9/29/2022 17:50,9/29/2022 17:50,new,DE
22699,292595,10320,annual,net revenue,150.67,NULL,NULL,9/29/2022 18:03,9/29/2022 18:03,new,GB
22700,292596,10321,annual,net revenue,150.32,NULL,NULL,9/29/2022 18:07,9/29/2022 18:07,new,RS
22701,292594,10322,annual,net revenue,178.88,NULL,NULL,9/29/2022 18:16,9/29/2022 18:16,new,NULL
22702,279535,10323,annual,net revenue,149.99,NULL,NULL,9/29/2022 19:16,9/29/2022 19:16,new,KE
22704,292601,10325,annual,net revenue,149.99,NULL,NULL,9/29/2022 19:52,9/29/2022 19:52,new,BR
22705,240591,10326,annual,net revenue,149.99,NULL,NULL,9/29/2022 19:55,9/29/2022 19:55,new,EG
22706,292604,10327,annual,net revenue,149.99,NULL,NULL,9/29/2022 20:14,9/29/2022 20:14,new,MX
22707,292608,10328,annual,net revenue,178.46,NULL,NULL,9/29/2022 21:01,9/29/2022 21:01,new,DK
22708,292611,10329,annual,net revenue,178.22,NULL,NULL,9/29/2022 22:12,9/29/2022 22:12,new,DE
22709,292614,10330,annual,net revenue,149.99,NULL,NULL,9/29/2022 22:18,9/29/2022 22:18,new,US
22710,292151,10331,annual,refund,149.64,745182044,10/31/2022 10:44,9/29/2022 23:00,9/29/2022 23:00,new,UA
22711,276860,10332,annual,net revenue,149.99,NULL,NULL,9/29/2022 23:22,9/29/2022 23:22,new,US
22712,270216,10333,annual,net revenue,149.72,NULL,NULL,9/30/2022 0:21,9/30/2022 0:21,new,CA
22714,259846,10334,annual,net revenue,149.99,NULL,NULL,9/30/2022 1:03,9/30/2022 1:03,new,US
22715,57613,10335,annual,net revenue,179.6,NULL,NULL,9/30/2022 1:29,9/30/2022 1:29,new,FR
22716,292625,10336,annual,net revenue,149.75,NULL,NULL,9/30/2022 1:32,9/30/2022 1:32,new,CA
22717,292436,10337,annual,net revenue,149.99,NULL,NULL,9/30/2022 1:39,9/30/2022 1:39,new,MX
22718,292629,10338,annual,net revenue,149.99,NULL,NULL,9/30/2022 2:00,9/30/2022 2:00,new,JM
22719,292627,10339,annual,net revenue,149.99,NULL,NULL,9/30/2022 2:02,9/30/2022 2:02,new,US
22720,292624,10340,annual,net revenue,149.99,NULL,NULL,9/30/2022 3:14,9/30/2022 3:14,new,US
22721,259258,7263,annual,refund,142.23,NULL,9/30/2022 11:24,1/4/2022 17:23,9/30/2022 3:41,recurring,US
22722,277840,10341,annual,net revenue,149.99,NULL,NULL,9/30/2022 3:55,9/30/2022 3:55,new,US
22723,292113,10342,annual,net revenue,149.99,NULL,NULL,9/30/2022 4:09,9/30/2022 4:09,new,MY
22724,218516,10343,annual,net revenue,149.98,NULL,NULL,9/30/2022 4:11,9/30/2022 4:11,new,IN
22725,292634,10344,annual,net revenue,149.99,NULL,NULL,9/30/2022 4:15,9/30/2022 4:15,new,SG
22726,289567,10345,annual,net revenue,149.99,NULL,NULL,9/30/2022 4:20,9/30/2022 4:20,new,NG
22727,292639,10346,annual,net revenue,149.99,NULL,NULL,9/30/2022 4:28,9/30/2022 4:28,new,US
22728,292640,10347,annual,net revenue,149.99,NULL,NULL,9/30/2022 4:29,9/30/2022 4:29,new,TH
22729,291783,10348,annual,net revenue,149.98,NULL,NULL,9/30/2022 4:30,9/30/2022 4:30,new,IN
22730,292641,10349,annual,net revenue,149.99,NULL,NULL,9/30/2022 4:39,9/30/2022 4:39,new,US
22731,291789,10350,annual,net revenue,149.99,NULL,NULL,9/30/2022 5:17,9/30/2022 5:17,new,PH
22732,292648,10351,annual,net revenue,149.99,NULL,NULL,9/30/2022 6:02,9/30/2022 6:02,new,PA
22733,233048,10352,annual,net revenue,149.99,NULL,NULL,9/30/2022 6:10,9/30/2022 6:10,new,BG
22734,277886,10353,annual,net revenue,149.99,NULL,NULL,9/30/2022 6:13,9/30/2022 6:13,new,IN
22735,292650,10354,annual,net revenue,181.24,NULL,NULL,9/30/2022 6:24,9/30/2022 6:24,new,ES
22736,292609,10355,annual,net revenue,178.25,NULL,NULL,9/30/2022 6:30,9/30/2022 6:30,new,DE
22737,255149,10356,annual,net revenue,149.99,NULL,NULL,9/30/2022 6:42,9/30/2022 6:42,new,US
22738,275461,10357,annual,net revenue,149.99,NULL,NULL,9/30/2022 6:43,9/30/2022 6:43,new,SA
22739,292653,10358,annual,net revenue,149.99,NULL,NULL,9/30/2022 6:59,9/30/2022 6:59,new,US
22740,291823,10359,annual,net revenue,149.99,NULL,NULL,9/30/2022 7:00,9/30/2022 7:00,new,SG
22741,282954,9704,monthly,net revenue,36,NULL,NULL,7/30/2022 6:46,9/30/2022 7:00,recurring,US
22742,159071,8934,monthly,net revenue,36,NULL,NULL,9/12/2021 12:02,9/30/2022 7:40,recurring,PK
22743,171635,5583,annual,net revenue,145.47,NULL,NULL,9/30/2021 0:35,9/30/2022 8:56,recurring,CA
22744,6107,5584,annual,net revenue,149.98,NULL,NULL,9/30/2021 0:38,9/30/2022 8:57,recurring,US
22745,170879,5588,annual,net revenue,159.88,NULL,NULL,9/30/2021 3:51,9/30/2022 8:58,recurring,US
22746,171700,5595,annual,net revenue,184.44,NULL,NULL,9/30/2021 19:27,9/30/2022 8:58,recurring,IL
22747,2266,3696,annual,net revenue,152.88,NULL,NULL,9/30/2020 0:00,9/30/2022 9:06,recurring,NG
22748,13854,5591,annual,net revenue,159.88,NULL,NULL,9/30/2021 5:50,9/30/2022 9:06,recurring,US
22749,259258,10360,annual,net revenue,149.99,NULL,NULL,1/4/2022 17:23,9/30/2022 12:15,recurring,US
22751,288898,9971,monthly,net revenue,36,NULL,NULL,9/30/2022 15:21,9/30/2022 15:21,new,US
22752,280345,10361,monthly,net revenue,36.04,NULL,NULL,9/30/2022 15:35,9/30/2022 15:35,new,CA
22753,291566,10362,annual,net revenue,149.99,NULL,NULL,9/30/2022 15:49,9/30/2022 15:49,new,US
22754,265906,8406,monthly,net revenue,36,NULL,NULL,3/31/2022 15:46,9/30/2022 16:01,recurring,US
22755,275158,8994,monthly,net revenue,18,NULL,NULL,5/31/2022 17:04,9/30/2022 17:20,recurring,IN
22756,177810,9716,monthly,net revenue,27,NULL,NULL,1/25/2022 17:08,9/30/2022 18:00,recurring,US
22757,288793,9957,monthly,net revenue,35.43,NULL,NULL,8/30/2022 22:13,9/30/2022 22:20,recurring,PT
22758,288950,9984,monthly,net revenue,36,NULL,NULL,8/31/2022 23:15,9/30/2022 23:20,recurring,US
22761,287006,9844,annual,net revenue,152.71,NULL,NULL,8/18/2022 20:51,10/1/2022 3:10,recurring,US
22762,287975,9986,monthly,net revenue,36,NULL,NULL,9/1/2022 7:33,10/1/2022 7:40,recurring,IN
22763,2024,1220,annual,net revenue,173.99,NULL,NULL,10/1/2020 0:00,10/1/2022 8:33,recurring,AU
22764,1155,1203,annual,net revenue,174,NULL,NULL,10/1/2020 0:00,10/1/2022 8:33,recurring,PA
22765,9626,1212,annual,net revenue,168.8,NULL,NULL,10/1/2020 0:00,10/1/2022 8:35,recurring,DE
22766,150663,4444,annual,net revenue,148.35,NULL,NULL,5/31/2021 9:56,10/1/2022 8:40,recurring,AO
22767,272792,9198,monthly,refund,43.34,732364028,10/3/2022 13:42,6/18/2022 8:13,10/1/2022 8:40,recurring,IE
22768,272157,8662,monthly,net revenue,43.57,NULL,NULL,5/1/2022 8:34,10/1/2022 8:40,recurring,NL
22769,12051,1200,annual,net revenue,180.55,NULL,NULL,10/1/2020 0:00,10/1/2022 8:44,recurring,GB
22770,117782,7716,monthly,net revenue,27,NULL,NULL,3/1/2022 8:21,10/1/2022 8:45,recurring,US
22773,41924,5541,annual,net revenue,149.98,NULL,NULL,9/27/2021 13:57,10/1/2022 9:02,recurring,TT
22774,292818,10363,monthly,net revenue,36,NULL,NULL,10/1/2022 13:16,10/1/2022 13:16,new,IN
22775,292819,10364,monthly,net revenue,43.56,NULL,NULL,10/1/2022 13:27,10/1/2022 13:27,new,CZ
22776,292820,10365,annual,refund,219.5,735897388,10/10/2022 9:15,10/1/2022 13:39,10/1/2022 13:39,new,DE
22777,265519,8004,monthly,net revenue,36,NULL,NULL,3/1/2022 16:18,10/1/2022 16:21,recurring,US
22778,292862,10366,annual,net revenue,184.44,NULL,NULL,10/1/2022 18:56,10/1/2022 18:56,new,PH
22779,162320,9332,monthly,net revenue,36,NULL,NULL,8/6/2021 20:04,10/1/2022 19:41,recurring,US
22780,183901,10367,annual,net revenue,184.44,NULL,NULL,10/2/2022 2:34,10/2/2022 2:34,new,CA
22781,275389,8931,monthly,net revenue,25.2,NULL,NULL,5/30/2022 4:12,10/2/2022 4:40,recurring,US
22782,292901,10368,monthly,net revenue,36,NULL,NULL,10/2/2022 4:58,10/2/2022 4:58,new,US
22783,7007,5508,annual,net revenue,149.03,NULL,NULL,9/30/2020 0:00,10/2/2022 5:04,recurring,MX
22784,2824,1181,annual,net revenue,174,NULL,NULL,10/2/2020 0:00,10/2/2022 8:55,recurring,US
22785,185766,7021,monthly,net revenue,37.84,NULL,NULL,12/2/2021 17:19,10/2/2022 9:07,recurring,DE
22786,182149,6970,monthly,net revenue,37.84,NULL,NULL,12/2/2021 2:56,10/2/2022 9:13,recurring,CY
22787,292931,10369,monthly,net revenue,36,NULL,NULL,10/2/2022 10:53,10/2/2022 10:53,new,AE
22788,152033,4167,monthly,net revenue,33.42,NULL,NULL,5/2/2021 11:44,10/2/2022 16:09,recurring,AU
22789,292992,10370,annual,net revenue,184.44,NULL,NULL,10/2/2022 17:53,10/2/2022 17:53,new,US
22790,293002,10371,annual,net revenue,174,NULL,NULL,10/2/2022 19:07,10/2/2022 19:07,new,US
22791,292815,10372,annual,net revenue,173.39,NULL,NULL,10/2/2022 19:25,10/2/2022 19:25,new,GB
22793,24483,10373,monthly,net revenue,36,NULL,NULL,10/3/2022 7:44,10/3/2022 7:44,new,IN
22794,288839,10374,annual,net revenue,172.78,NULL,NULL,10/3/2022 8:57,10/3/2022 8:57,new,US
22795,270179,10375,monthly,net revenue,36,NULL,NULL,4/10/2022 5:12,10/3/2022 9:09,recurring,IN
22796,161693,9065,monthly,net revenue,36,NULL,NULL,2/13/2022 16:09,10/3/2022 10:40,recurring,SA
22797,156660,10376,monthly,net revenue,36,NULL,NULL,9/15/2021 5:25,10/3/2022 11:16,recurring,IQ
22798,139592,10005,monthly,net revenue,36,NULL,NULL,9/3/2022 15:37,10/3/2022 15:41,recurring,IN
22799,290843,10377,monthly,net revenue,36,NULL,NULL,10/3/2022 16:41,10/3/2022 16:41,new,NG
22800,293156,10378,annual,refund,174,742511724,10/25/2022 11:00,10/3/2022 19:16,10/3/2022 19:16,new,US
22801,293126,10379,monthly,net revenue,36,NULL,NULL,10/3/2022 20:08,10/3/2022 20:08,new,US
22802,265176,8017,monthly,net revenue,25.2,NULL,NULL,3/4/2022 0:22,10/4/2022 0:41,recurring,US
22803,282640,10381,annual,net revenue,184.44,NULL,NULL,10/4/2022 2:51,10/4/2022 2:51,new,US
22804,143505,5610,annual,net revenue,149.52,NULL,NULL,10/4/2021 11:15,10/4/2022 8:26,recurring,GB
22805,171809,5615,annual,refund,177.88,NULL,10/10/2022 9:52,10/4/2021 19:20,10/4/2022 8:30,recurring,BE
22807,2303,3085,monthly,net revenue,28.42,NULL,NULL,4/4/2020 0:00,10/4/2022 8:38,recurring,HK
22808,269570,8427,monthly,net revenue,36,NULL,NULL,4/4/2022 9:47,10/4/2022 10:00,recurring,AE
22809,293214,10383,monthly,net revenue,36,NULL,NULL,10/4/2022 13:37,10/4/2022 13:37,new,PH
22812,293300,10385,annual,net revenue,184.55,NULL,NULL,10/4/2022 20:42,10/4/2022 20:42,new,CA
22813,292493,10386,annual,net revenue,174.13,NULL,NULL,10/4/2022 22:17,10/4/2022 22:17,new,CA
22814,293298,10387,monthly,net revenue,27,NULL,NULL,10/4/2022 22:28,10/4/2022 22:28,new,US
22816,6239,9719,monthly,net revenue,27.05,NULL,NULL,10/31/2020 0:00,10/5/2022 3:32,recurring,IN
22817,293330,10388,annual,net revenue,174,NULL,NULL,10/5/2022 4:02,10/5/2022 4:02,new,US
22820,172002,5623,annual,refund,196.62,NULL,10/6/2022 10:48,10/5/2021 15:23,10/5/2022 8:21,recurring,US
22821,255864,7041,monthly,net revenue,38.52,NULL,NULL,12/5/2021 17:52,10/5/2022 8:33,recurring,LY
22822,171770,5621,annual,refund,177.12,NULL,10/10/2022 9:21,10/5/2021 13:27,10/5/2022 8:35,recurring,SG
22824,248826,9751,monthly,net revenue,36,NULL,NULL,8/5/2022 8:37,10/5/2022 8:40,recurring,CM
22825,293367,NULL,lifetime,net revenue,284.56,NULL,NULL,10/5/2022 10:30,10/5/2022 10:30,new,DE
22827,167554,10390,annual,net revenue,149.99,NULL,NULL,9/24/2021 19:21,10/5/2022 12:14,recurring,NG
22828,283357,9753,monthly,net revenue,32.06,NULL,NULL,8/5/2022 12:13,10/5/2022 12:20,recurring,DE
22829,4439,10391,monthly,net revenue,36,NULL,NULL,12/31/2020 0:00,10/5/2022 13:32,recurring,US
22830,265966,8030,monthly,net revenue,36,NULL,NULL,3/5/2022 15:22,10/5/2022 15:41,recurring,PT
22831,109459,8031,monthly,net revenue,36,NULL,NULL,3/5/2022 15:52,10/5/2022 16:01,recurring,US
22832,270478,10392,monthly,net revenue,36,NULL,NULL,10/5/2022 16:02,10/5/2022 16:02,new,US
22833,292510,10393,annual,net revenue,174.62,NULL,NULL,10/5/2022 16:51,10/5/2022 16:51,new,GB
22834,293274,10394,annual,net revenue,174,NULL,NULL,10/5/2022 17:29,10/5/2022 17:29,new,US
22835,293425,10395,monthly,net revenue,36,NULL,NULL,10/5/2022 17:30,10/5/2022 17:30,new,US
22836,283456,9757,monthly,net revenue,27,NULL,NULL,8/5/2022 17:30,10/5/2022 17:40,recurring,US
22837,293345,10396,annual,net revenue,214.36,NULL,NULL,10/5/2022 21:12,10/5/2022 21:12,new,PT
22838,265878,8033,monthly,net revenue,36.04,NULL,NULL,3/5/2022 21:35,10/5/2022 21:40,recurring,CA
22840,269771,8439,monthly,net revenue,36,NULL,NULL,4/6/2022 0:05,10/6/2022 0:21,recurring,US
22841,278853,9350,monthly,net revenue,36,NULL,NULL,7/4/2022 4:01,10/6/2022 4:40,recurring,MX
22842,266001,8034,monthly,net revenue,36.01,NULL,NULL,3/6/2022 5:25,10/6/2022 5:40,recurring,GB
22843,289609,10019,monthly,net revenue,36,NULL,NULL,9/6/2022 7:23,10/6/2022 7:41,recurring,MD
22844,288719,10397,monthly,net revenue,42.79,NULL,NULL,10/6/2022 8:10,10/6/2022 8:10,new,DE
22845,172099,5630,annual,refund,179.43,NULL,10/10/2022 9:12,10/6/2021 18:58,10/6/2022 8:12,recurring,CA
22846,292720,10398,annual,refund,174,742120579,10/24/2022 13:01,10/6/2022 8:18,10/6/2022 8:18,new,IN
22847,171693,5628,annual,net revenue,174.42,NULL,NULL,10/6/2021 16:07,10/6/2022 8:30,recurring,GB
22848,167964,5371,monthly,net revenue,27.28,NULL,NULL,9/6/2021 15:42,10/6/2022 8:30,recurring,NL
22850,8223,1168,annual,net revenue,183.66,NULL,NULL,10/6/2020 0:00,10/6/2022 8:34,recurring,AU
22852,289526,10020,monthly,net revenue,35.8,NULL,NULL,9/6/2022 8:51,10/6/2022 9:00,recurring,GB
22853,284180,9901,monthly,net revenue,27.58,NULL,NULL,8/24/2022 8:23,10/6/2022 11:55,recurring,RS
22854,280324,9362,monthly,net revenue,36,NULL,NULL,7/6/2022 13:14,10/6/2022 13:20,recurring,US
22855,293207,10400,monthly,net revenue,36,NULL,NULL,10/6/2022 14:13,10/6/2022 14:13,new,UG
22856,276784,9101,monthly,net revenue,27,NULL,NULL,6/6/2022 14:02,10/6/2022 14:20,recurring,US
22857,288637,9958,monthly,net revenue,21.6,NULL,NULL,8/30/2022 23:19,10/6/2022 14:30,recurring,PK
22858,293497,10401,monthly,net revenue,36,NULL,NULL,10/6/2022 15:44,10/6/2022 15:44,new,IN
22859,292882,10402,annual,net revenue,220.75,NULL,NULL,10/6/2022 18:00,10/6/2022 18:00,new,HU
22860,293579,10403,monthly,net revenue,42.79,NULL,NULL,10/6/2022 18:21,10/6/2022 18:21,new,DE
22862,289580,10025,monthly,net revenue,27,NULL,NULL,9/6/2022 20:15,10/6/2022 20:21,recurring,US
22863,3751,8446,monthly,net revenue,26.86,NULL,NULL,4/6/2022 21:37,10/6/2022 21:40,recurring,GB
22865,157976,8042,monthly,net revenue,23.04,NULL,NULL,3/6/2022 23:46,10/7/2022 0:00,recurring,SV
22867,278789,10406,monthly,net revenue,36,NULL,NULL,8/2/2022 15:50,10/7/2022 1:10,recurring,US
22868,293627,10407,annual,net revenue,149.76,NULL,NULL,10/7/2022 2:37,10/7/2022 2:37,new,AU
22869,269908,8451,monthly,net revenue,36,NULL,NULL,4/7/2022 3:23,10/7/2022 3:40,recurring,US
22870,293083,10408,annual,net revenue,174.14,NULL,NULL,10/7/2022 8:14,10/7/2022 8:14,new,BG
22874,289517,10028,monthly,net revenue,36,NULL,NULL,9/7/2022 10:40,10/7/2022 11:00,recurring,PH
22875,276932,9111,monthly,net revenue,36,NULL,NULL,6/7/2022 17:36,10/7/2022 17:41,recurring,US
22876,289796,10034,monthly,net revenue,36,NULL,NULL,9/7/2022 19:46,10/7/2022 20:00,recurring,US
22877,274460,9112,monthly,net revenue,36,NULL,NULL,6/7/2022 19:50,10/7/2022 20:01,recurring,UZ
22878,165684,10411,monthly,net revenue,36,NULL,NULL,10/7/2022 20:18,10/7/2022 20:18,new,UY
22879,293564,10412,monthly,refund,36,745616823,11/1/2022 13:59,10/7/2022 21:27,10/7/2022 21:27,new,MX
22880,293713,10413,monthly,net revenue,27,NULL,NULL,10/8/2022 4:41,10/8/2022 4:41,new,LK
22881,8608,7293,monthly,net revenue,35.85,NULL,NULL,1/8/2022 11:00,10/8/2022 8:33,recurring,GB
22882,259702,7294,monthly,net revenue,28.54,NULL,NULL,1/8/2022 12:21,10/8/2022 8:47,recurring,DE
22884,172180,5640,annual,net revenue,115.27,NULL,NULL,10/8/2021 5:43,10/8/2022 8:52,recurring,CA
22885,256193,7058,monthly,net revenue,38.38,NULL,NULL,12/8/2021 5:01,10/8/2022 8:52,recurring,US
22886,13940,1455,monthly,net revenue,38.16,NULL,NULL,9/8/2020 0:00,10/8/2022 8:53,recurring,HU
22887,292924,10414,annual,net revenue,208.02,NULL,NULL,10/8/2022 10:32,10/8/2022 10:32,new,FR
22888,211124,10040,monthly,refund,36,738985610,10/17/2022 9:03,9/8/2022 11:08,10/8/2022 11:20,recurring,NZ
22889,157722,10041,monthly,net revenue,27,NULL,NULL,6/18/2021 18:45,10/8/2022 11:40,recurring,US
22890,256539,10415,monthly,net revenue,36,NULL,NULL,12/14/2021 21:53,10/8/2022 11:56,recurring,IL
22891,266402,8056,monthly,net revenue,35.86,NULL,NULL,3/8/2022 13:49,10/8/2022 14:01,recurring,CH
22892,289910,10044,monthly,refund,43.4,736446102,10/11/2022 15:09,9/8/2022 17:55,10/8/2022 18:01,recurring,NL
22894,1436,10045,monthly,net revenue,36,NULL,NULL,1/26/2021 2:00,10/8/2022 21:21,recurring,US
22895,293005,NULL,lifetime,net revenue,240,NULL,NULL,10/8/2022 21:28,10/8/2022 21:28,new,SA
22897,292955,10416,annual,net revenue,174,NULL,NULL,10/8/2022 23:59,10/8/2022 23:59,new,US
22899,263076,7793,monthly,net revenue,36,NULL,NULL,2/9/2022 4:17,10/9/2022 4:20,recurring,SD
22900,287158,10047,monthly,net revenue,36,NULL,NULL,9/9/2022 4:04,10/9/2022 4:20,recurring,US
22901,270175,8479,monthly,net revenue,36,NULL,NULL,4/9/2022 5:08,10/9/2022 5:20,recurring,US
